/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_353.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_353.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_353.jpg,0,1,0,25.09045
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_446.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_446.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_446.jpg,0,1,0,25.9557
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_530.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_530.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_530.jpg,0,1,0,26.64434
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_618.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_618.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_618.jpg,0,1,0,27.5787
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_700.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_700.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_700.jpg,0.1,1,0,28.31923
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_790.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_790.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_790.jpg,0.3,0.8635993,0,28.95612
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_873.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_873.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_873.jpg,0.5000001,0.8696074,0,29.36979
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_14_958.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_14_958.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_14_958.jpg,0,1,0,30.11716
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_045.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_045.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_045.jpg,0,1,0,30.18862
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_135.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_135.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_135.jpg,0,1,0,30.18996
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_223.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_223.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_223.jpg,0,1,0,30.19026
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_313.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_313.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_313.jpg,0,0.7293522,0,30.1094
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_404.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_404.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_404.jpg,0,0.4570901,0,30.04163
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_492.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_492.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_492.jpg,0,0.1923554,0,29.97187
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_583.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_583.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_583.jpg,0,0.1992376,0,29.81845
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_671.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_671.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_671.jpg,0,0.4621398,0,29.917
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_761.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_761.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_761.jpg,0,0.7306097,0,30.11613
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_851.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_851.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_851.jpg,0,1,0,30.20054
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_15_941.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_15_941.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_15_941.jpg,0,0.7282479,0,30.11126
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_030.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_030.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_030.jpg,0,0.4626191,0,30.03969
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_120.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_120.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_120.jpg,0,0.1935127,0,29.96502
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_209.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_209.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_209.jpg,0,0,0,29.78469
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_298.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_298.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_298.jpg,0,0,0,29.48751
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_389.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_389.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_389.jpg,0,0,0,29.25037
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_481.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_481.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_481.jpg,-0.1,0.1299512,0,28.99731
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_573.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_573.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_573.jpg,0,0.407562,0,29.0292
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_665.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_665.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_665.jpg,0,0.4050307,0,29.31541
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_759.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_759.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_759.jpg,0,0.1231148,0,29.2962
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_848.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_848.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_848.jpg,0,0,0,29.07974
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_16_938.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_16_938.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_16_938.jpg,0,0.2685335,0,29.00047
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_028.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_028.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_028.jpg,0,0,0,28.87635
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_121.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_121.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_121.jpg,0,0,0,28.59162
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_213.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_213.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_213.jpg,0,0.2757125,0,28.52115
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_306.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_306.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_306.jpg,0,0.5547845,0,28.75779
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_399.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_399.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_399.jpg,0,0.274714,0,28.9163
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_492.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_492.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_492.jpg,-0.2,0,0,28.769
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_586.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_586.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_586.jpg,-0.45,0,0,28.3595
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_726.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_726.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_726.jpg,0,0,0,27.94042
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_821.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_821.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_821.jpg,0,0,0,27.65777
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_17_912.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_17_912.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_17_912.jpg,0,0,0,27.43466
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_18_004.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_18_004.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_18_004.jpg,0,0.1384199,0,27.20816
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_18_096.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_18_096.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_18_096.jpg,0,0.4140415,0,27.31428
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_18_189.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_18_189.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_18_189.jpg,0,0.4146774,0,27.56469
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_18_282.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_18_282.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_18_282.jpg,0,0.1364994,0,27.57467
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_18_377.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_18_377.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_18_377.jpg,0,0,0,27.31679
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_42_18_470.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_42_18_470.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_42_18_470.jpg,0,0.2807643,0,27.26315
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_32_599.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_32_599.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_32_599.jpg,0,0,0,23.21556
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_32_695.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_32_695.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_32_695.jpg,-0.25,0,0,22.95191
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_32_790.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_32_790.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_32_790.jpg,-0.5000001,0,0,22.59208
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_32_893.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_32_893.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_32_893.jpg,-0.7500002,0.2427213,0,22.34843
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_32_992.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_32_992.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_32_992.jpg,-1,0.5420702,0,22.256
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_33_132.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_33_132.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_33_132.jpg,0,0.9592023,0,23.09297
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_33_228.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_33_228.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_33_228.jpg,0,1,0,24.00596
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_33_315.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_33_315.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_33_315.jpg,0,1,0,24.77473
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_33_401.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_33_401.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_33_401.jpg,0.2,1,0,25.51345
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_33_485.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_33_485.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_33_485.jpg,0.45,1,0,26.33189
/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/center_2021_04_27_10_51_33_571.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/left_2021_04_27_10_51_33_571.jpg,/home/tai/Downloads/Python_basic_summary/Open_CV/Seft_Driving_Car_Data/IMG/right_2021_04_27_10_51_33_571.jpg,0.6500001,1,0,26.88801
